city,osm_id,geometry,name,street,house_number,postcode,address_city,amenity,bar,beer,beer_garden,brewery,drink_beer,microbrewery,website,phone,email,facebook,instagram,description,opening_hours,wheelchair,toilets_wheelchair,smoking,min_age,payment_methods_count
Dublin,way/657456424,POINT (-6.256436 53.349117),The Silver Penny,Abbey Street Lower,,,,bar,,,,various,,,https://www.jdwetherspoon.com/pubs/all-pubs/republic-of-ireland/county-dublin/the-silver-penny-dublin,+353 1 874 6884,,,,,08:00-23:30,yes,,,,0
Dublin,way/657988244,POINT (-6.200989 53.389224),Cock & Bull,Main Street,,D05 AE73,Coolock,pub,,,,,,,https://thecockandbull.ie/,+353 1 867 1919,,https://www.facebook.com/thecockandbullcoolock/,,,,,,,,0
Dublin,way/660054530,POINT (-6.283039 53.361238),Downey’s,Cabra Road,89,D07 A025,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/660641613,POINT (-6.164861 53.381237),The Cedar Lounge,Saint Assam's Park,76,D05 RX45,Raheny,pub,,,,hope,,,,,,,,,,limited,,,,0
Dublin,node/660698794,POINT (-6.23603 53.322109),O'Briens,Donnybrook Road,,,Dublin,,,,,,,,https://www.obrienswine.ie/,,,,,,,yes,,,,0
Dublin,way/661632319,POINT (-6.226848 53.367688),The 1884,Malahide Road,74,D03 XW54,,pub,,,,,,,,+353 1 224 8534,,,,,Su 09:00-23:00; We-Th 09:00-23:30; Fr-Sa 09:00-00:30; Tu 12:00-23:30; Mo 12:00-23:30,,,,,0
Dublin,way/662919753,POINT (-6.273013 53.361026),The Bohemian,Phibsborough Road,66,D07 P592,Dublin,pub,,,,yes;various,,,,,,,,,,,,,,0
Dublin,way/665875663,POINT (-6.274481 53.34129),Jackie’s,Francis Street,40,D08 W208,Dublin,pub,,,,,,,https://www.jackies.ie,+353 1 498 8868,hello@jackies.ie,,,"90's inspired boozer, with Vintage Arcade Games",Mo-Th 14:00-23:30; Fr-Su 12:00-24:00,,,,,0
Dublin,way/665875674,POINT (-6.274716 53.341581),The Liberty Belle,Francis Street,33,D08 A9T3,Dublin,pub,,,,,,,,,,,,,,yes,,,,0
Dublin,way/668344583,POINT (-6.26633 53.34437),Brogan's,Dame Street,75,D02 DX00,Dublin,pub,,,,,,,,,info@brogansbar.ie,BrogansBarDublin,,,,,,,,0
Dublin,way/669319433,POINT (-6.264937 53.334062),Cassidy’s,Camden Street Lower,42,D02 YP57,Dublin,pub,,,,,,,https://www.cassidyshotel.com/,,,,,,,yes,no,,,0
Dublin,node/677596888,POINT (-6.258402 53.346905),River Bar,Burgh Quay,,D02 X984,Dublin,bar,,,,,,,https://riverbar.ie/,,,,https://www.instagram.com/riverbardublin/,,,limited,yes,,,0
Dublin,way/679432837,POINT (-6.252206 53.372337),Patrick Carthy & Sons,Drumcondra Road Upper,114,D09 CX74,Dublin,pub,,,,,,,,,,,,,"Mo-We 12:00-23:30, Th-Sa 12:00-02:30, Su 12:30-23:00, PH 12:30+",,,,,0
Dublin,way/681374550,POINT (-6.255951 53.367109),Kennedy’s,Drumcondra Road Lower,132-134,D09 A4P8,Dublin,pub,,,,,,,,,,,,,,,,outside,,0
Dublin,way/681866900,POINT (-6.27166 53.363962),The Bald Eagle,Phibsborough Road,114-115,D07 VX23,Dublin,pub,,,,,,,http://thebaldeagle.ie/,+353 1 860 3227,hello@thebaldeagle.ie,https://www.facebook.com/thebaldeagleD7,@thebaldeagled7,,"Su-We 12:00-24:00, Th 12:00-00:30, Fr,Sa 12:00-01:30",,,,,0
Dublin,way/681866902,POINT (-6.27296 53.358519),The Back Page,Phibsborough Road,199,D07 A0X2,Dublin,pub,,,,,,,https://the-back-page.com/,+353 1 535 5941,info@the-back-page.com,,,,"Mo-Fr 12:00-01:00; Sa,Su 10:00-00:00; PH off",,,isolated,,0
Dublin,way/682430066,POINT (-6.272406 53.360928),Doyle’s Corner,Phibsborough Road,160,D07 R26N,Dublin,pub,,,,,,,,+353 1 6991999,events@doylescorner.ie,https://www.facebook.com/DoylesCornerPhibs/,,,,,,,,0
Dublin,way/683240615,POINT (-6.269094 53.349761),The Black Sheep,Capel Street,61-63,D01 N6E8,Dublin,pub,,,,galway_bay,,,https://galwaybaybrewery.com/blacksheep,+35318730013,blacksheep@galwaybaybrewery.com,https://www.facebook.com/theblacksheepdublin,@theblacksheepdub,,,yes,yes,,,2
Dublin,way/696901395,POINT (-6.258441 53.35034),The Confession Box,Marlborough Street,88,D01 X267,Dublin,pub,,,,,,,https://c11407968.wixsite.com/ryan,,,,,,,,,,,0
Dublin,way/696901397,POINT (-6.259347 53.350082),Madigan’s,North Earl Street,25,D01 KX67,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/696901399,POINT (-6.259651 53.350044),Dunnes Stores,North Earl Street,28,,Dublin,,,,,,,,https://www.dunnesstores.com/,,customerservice@dunnesstores.com,,,,,,,,,0
Dublin,way/696901408,POINT (-6.259788 53.350386),Brannigan’s,Cathedral Street,9,D01 FH29,Dublin,pub,,,,,,,https://brannigansbar.ie/,,,,,,,,,,,0
Dublin,way/696901432,POINT (-6.258165 53.349581),Briody’s,Marlborough Street,97,D01 PP92,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/697131606,POINT (-6.258886 53.348667),Mooney’s,Abbey Street Lower,4,D01 V0Y3,Dublin,pub,,,,,,,https://www.mooneysbar.ie/,,bookings@mooneysbar.ie,Mooneysabbeystreet,mooneysabbeystreet,,"Su,Mo-We 12:00-22:00; Th-Sa 12:00-23:30",,,,,0
Dublin,way/697162488,POINT (-6.272265 53.346964),M Hughes,Chancery Street,19-20,,Dublin,,,,,,,,,,,,,,,,,,,0
Dublin,node/698087515,POINT (-6.273424 53.358826),"Phibsborough House, Clarke's",Phibsborough Road,36,D07 VY01,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/725068375,POINT (-6.243072 53.349618),Token,Mayor Street Lower,,D01DE47,Dublin,bar,,,,,,,https://www.tokendublin.ie/,,,,,Bar with arcade-type games.,,yes,,,,0
Dublin,node/738241020,POINT (-6.27947 53.331557),Next Door Off Licence,South Circular Road,184,,,,,,,,,,,,,,,,,,,,,0
Dublin,node/739756772,POINT (-6.265476 53.336028),The Camden,Camden Street Lower,84-87,D02 DH36,Dublin,bar,,,,,,,,,,,,,,no,,,,0
Dublin,node/739778204,POINT (-6.263564 53.335843),Krystle,Harcourt Street,21-25,D02 YF24,Dublin,pub,,,,,,,https://www.krystlenightclub.com/,,info@krystlenightclub.com,http://www.facebook.com/krystlenightclub,https://instagram.com/KrystleDublin,,Fr-Sa 23:00+,no,,,,0
Dublin,way/741013943,POINT (-6.259032 53.36265),McGrath’s,Drumcondra Road Lower,22,D09 X5P6,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/759295279,POINT (-6.248024 53.349283),ely bar & brasserie,Custom House Quay,,,Dublin,bar,,,,,,,https://www.elywinebar.ie/,,,,,,,yes,,outside,,0
Dublin,node/768231200,POINT (-6.264119 53.341096),Bartley’s Bar,Stephen Street Lower,31-32,D02 WV05,Dublin,bar,,,,,,,https://www.the-grafton-hotel.com/bartleys.html,+353 1 478 1190,,,,,Mo-We off; Th 17:00-11:30; Fr 17:00-01:00; Sa 12:00-01:00; Su off,,,outside,,0
Dublin,node/768231201,POINT (-6.263866 53.34312),The Exchequer,Exchequer Street,5,D02 E044,Dublin,pub,,,,,,,,,,https://www.facebook.com/theexchequerdublin2/,,,,no,,no,,0
Dublin,node/768231204,POINT (-6.261702 53.34009),Sinnott’s,King Street South,,D02 FN73,Dublin,pub,,,,,,,https://www.sinnotts.ie/,+353 1 478 4698,info@sinnotts.ie,https://www.facebook.com/Sinnotts/,,,,no,,,,0
Dublin,node/768231205,POINT (-6.264291 53.341201),Caribou,Stephen Street Lower,28-30,D02 XY61,Dublin,pub,,,,,,,,,,,,,,limited,,,,0
Dublin,node/768231918,POINT (-6.290563 53.343497),DV8 Bar & Venue,James Street,131,D08 HH96,Dublin,pub,,,,,,,,,,https://www.facebook.com/DV8BarD8,,,,,,,,0
Dublin,node/768520263,POINT (-6.274695 53.350354),Bonobo,Church Street Upper,119-121,D07 E128,Dublin,pub,,,,,,,https://www.bonobodublin.com,,,,@bonobo_smithfield,,,yes,,,,0
Dublin,node/775415430,POINT (-6.26293 53.334406),D-Two,Harcourt Street,,,Dublin,pub,,,,,,,,,,,,,,no,,,,0
Dublin,node/778690166,POINT (-6.264772 53.333114),C Central,Camden Street Upper,34,D02 W086,Dublin,bar,,,,,,,https://www.camdencourthotel.com/,,,,,,,,,,,0
Dublin,node/778699196,POINT (-6.264169 53.330645),J. O'Connell,Richmond Street South,29,D02 WV30,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/795671595,POINT (-6.328877 53.337794),Slatt’s,Tyrconnell Park,126A,D08 E296,Inchicore,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/811533577,POINT (-6.162501 53.395132),,Grange Road,,,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/830659393,POINT (-6.292447 53.346746),The Galway Hooker,Saint John's Road West,,D08E2CV,Dublin,pub,,,,,,,,+35316703463,,https://www.facebook.com/TheGalwayHooker,,,,limited,,,,0
Dublin,way/870583665,POINT (-6.293462 53.348207),W. Ryan,Parkgate Street,28,D08 CH93,Dublin,pub,,,,,,,,,,,,,,limited,,,,0
Dublin,way/870583668,POINT (-6.294028 53.348258),Nancy Hands,Parkgate Street,30-32,D08 W6X3,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/875254368,POINT (-6.276955 53.343094),The Thomas House,Thomas Street,86-87,D08 DDF1,Dublin,pub,,,,,,,,+353852039047,,https://www.facebook.com/thomashousedublin,,,,,,,,0
Dublin,node/882292497,POINT (-6.292768 53.332225),The Barn House,,,,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/890854720,POINT (-6.249544 53.352336),J. & M. Cleary,Amiens Street,36,D01 H6Y6,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/893376289,POINT (-6.25416 53.325174),TapHouse,Ranelagh Village,60,D06 C9C6,Ranelagh,pub,,,,,,,https://www.taphouse.ie/,,,,@taphousedublin,,,limited,,,,0
Dublin,node/907142997,POINT (-6.262304 53.342172),Pygmalion,William Street South,59,D02 YX77,Dublin,bar,,,,,,,https://pyg.ie/,,,https://www.facebook.com/PygmalionDublin/,https://www.instagram.com/pygmaliondublin/,,,limited,,,,0
Dublin,node/911170200,POINT (-6.265903 53.337441),The Landmark,Wexford Street,40,D02 CH68,Dublin,pub,,,,,,,,,,,,,,yes,,,,0
Dublin,way/912010121,POINT (-6.246134 53.388565),Carry Out,Swords Road,,,Dublin,,,,,,,,,,,,,,,limited,,,,0
Dublin,way/916905416,POINT (-6.245902 53.380989),The Viscount,Swords Road,89,D09 E1T1,Dublin,pub,,,,,,,,,,,,,,,,no,,0
Dublin,way/921876024,POINT (-6.239927 53.375784),Goose Tavern,Sion Hill Road,18-20,D09 H6D0,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/921876026,POINT (-6.239588 53.375716),The Goose Off-Licence,Sion Hill Road,24,,,,,,,,,,,,,,,,,,,,,0
Dublin,way/928261032,POINT (-6.230821 53.344606),Brewdog Outpost,Capital Dock,,D02 K021,Dublin,pub,,,,,,,https://www.brewdog.com/uk/bars/global/outpostdublin,+35319203350,outpostdublin@brewdog.com,https://www.facebook.com/brewdogoutpostdublin,@BrewDogopdublin,,Mo-Su 11:30-23:30,,,,,0
Dublin,way/931201803,POINT (-6.264753 53.319038),Murphy’s Lounge,Rathmines Road Upper,93-95,D06 H3E9,Dublin,pub,,,,,,,,,,,,,,yes,no,,,0
Dublin,way/931386087,POINT (-6.265662 53.336125),Jimmy Rabbitte’s,Camden Street Lower,87,D02 DH36,Dublin,bar,,,,,,,https://www.thecamden.ie,+353 1 536 7300,info@thecamden.ie,,,,"Mo-We 12:00-24:00, Th-Sa 12:00-03:00, Su 12:00-24:00",yes,no,outside,,0
Dublin,way/931712235,POINT (-6.299996 53.31476),Four Provinces Brewing Company,Ravensdale Park,25,D12 X965,Kimmage,,,,,,,yes,https://www.fourprovinces.ie/grudlann,+35315524179,info@fourprovinces.ie,fourprovincesbrew,fourprovincesbrewco,,,,,,,0
Dublin,node/932249376,POINT (-6.265144 53.324285),The Dunmore,Rathmines Road Lower,196,D06 AY77,Dublin,pub,,,,various,,,https://www.thebowery.ie/,+353 85 726 7078,Bookings@thebowery.ie,https://www.facebook.com/thebowerydublin/,https://www.instagram.com/bowerydublin/,,"Mo-Th 17:00-24:00, Fr 15:00+, Sa-Su 12:30+",,,outside,,0
Dublin,way/934923912,POINT (-6.252979 53.350268),Ryan’s,Store Street,19,D01 NY02,Dublin,pub,,,,,,,,,,,,,,no,,,,0
Dublin,way/934991746,POINT (-6.254328 53.358512),Gill's Corner House,North Circular Road,555,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/935099879,POINT (-6.326496 53.324048),Black Forge Inn,Drimnagh Road,163,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/935099918,POINT (-6.325484 53.324149),Eleanora's,Drimnagh Road,149,D12 F6NY,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/935134063,POINT (-6.274533 53.312103),The Rathgar 108,Rathgar Road,108,D06 F6H9,Dublin,pub,,,,galway_bay,,,,+35314906044,,,,,"Mo-Th 15:00-23:30, Fr 15:00-00:30, Sa 12:00-00:30, Su 12:30-23:00",yes,,outside,,0
Dublin,way/935738059,POINT (-6.3291 53.324209),The Castle Inn,Long Mile Road,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/938213574,POINT (-6.256339 53.398758),Darlings,,,,,,,,,,,,,,,,,,,,,,,0
Dublin,way/942944691,POINT (-6.314666 53.340259),Tavey’s,Emmet Road,118,,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/943337716,POINT (-6.282229 53.314512),Green Man Wines,Terenure Road North,3,,Dublin,,,,,,,,https://greenmanwines.ie/,+353 1 559 4234,,,,,,,,,,0
Dublin,node/943350476,POINT (-6.275613 53.330422),Board,Clanbrassil Street Upper,29,,Dublin,bar,,,,,,,,,,,,Alcohol-Free bar with board games,,,,,,0
Dublin,node/943350478,POINT (-6.275203 53.330021),The Harold House,Clanbrassil Street Upper,34-35,,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/953840673,POINT (-6.250359 53.323337),,,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/963190830,POINT (-6.311314 53.395168),The Abbey Tavern,Barry Road,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/965395112,POINT (-6.287947 53.390696),Cheers Take Home,Grove Road,,,,,,,,,,,,,,,,,,,,,,0
Dublin,way/965411032,POINT (-6.285556 53.393499),The Willows,,,,,biergarten,,,,,,,,,,,,,,,,,,0
Dublin,way/965411035,POINT (-6.285937 53.393432),The Willows,,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/967072208,POINT (-6.240335 53.359662),Annesley House,North Strand Road,70,D03 K8P4,Dublin,pub,,,,,,,,+35318555121,theannesley@gmail.com,https://www.facebook.com/TheAnnesley,,,,,,,,0
Dublin,way/967985039,POINT (-6.244855 53.359454),The Ref Pub,Ballybough Road,70,D03 F9P7,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/968532221,POINT (-6.242285 53.362819),Meagher's,Richmond Road,283-285,,Dublin,pub,,,,,,,,,,,,,,limited,,,,0
Dublin,way/969321280,POINT (-6.242366 53.35745),Cusack’s,North Strand Road,145,D03 P043,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/971216022,POINT (-6.272619 53.363267),Fagan's,Phibsborough Road,99,,,,,,,,,,,,,,,,,,,,,0
Dublin,way/971275798,POINT (-6.292845 53.367028),Buddies Off-Licence,Fassaugh Avenue,24,,Dublin,,,,,,,,,,,,,,,,,,,0
Dublin,way/972279382,POINT (-6.301329 53.387579),The Village Store,Church Street,,,Dublin,,,,,,,,,,,,,,,,,,,0
Dublin,way/972279383,POINT (-6.301242 53.3875),The Village Inn,Church Terrace,,,Dublin,pub,,,,,,,https://thevillageinnfinglas.ie/,+353 1 834 1180,info@thevillageinn.ie,,,,,,,,,0
Dublin,way/973141966,POINT (-6.293306 53.36708),E. McGrath’s,Fassaugh Avenue,30,D07 PX98,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/974841015,POINT (-6.223164 53.376588),Kitty Kiernans Off Licence,Collins Avenue,61,,,,,,,,,,,,,,,,,,,,,0
Dublin,way/974841016,POINT (-6.223337 53.376649),Kitty Kiernans,Collins Avenue,63,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/976106753,POINT (-6.248215 53.3575),Lowry’s,Summerhill Parade,16,D01Y751,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/976128650,POINT (-6.249396 53.357006),Summerhill Off-Licence,Summerhill Parade,1,,Dublin,,,,,,,,,,,,,,,,,,,0
Dublin,node/976139864,POINT (-6.280377 53.34603),Off Licence,,,,Dublin,,,,,,,,,,,,,,,,,,,0
Dublin,way/977365000,POINT (-6.290372 53.362584),The Homestead - Fitzgerald's,Quarry Road,50,D07 WD37,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/988809177,POINT (-6.313113 53.319592),Frehill's Tavern,Saint Agnes' Park,62a-64,,,pub,,,,,,,,,,,,,,,,no,,0
Dublin,way/989064782,POINT (-6.323692 53.370716),Breffni Inn,Ashtown Grove,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/993326913,POINT (-6.270142 53.350909),Bar Anam,North King Street,199,D07 PR5X,Dublin,pub,,,,,draught,,,+35315344584,,,@baranamdublin,,,yes,,,,0
Dublin,way/1008215352,POINT (-6.278449 53.341574),Lucky’s,Meath Street,78,D08 A318,Dublin,pub,,,,,,,,,,,,,Mo-Th 16:00-11:30,limited,,,18,0
Dublin,way/1012900428,POINT (-6.223209 53.339951),The Irishtown House,Irishtown Road,60,D04 Y9P3,Dublin,pub,,,,,,,,,,https://www.facebook.com/theirishtownhouse/,,,,,,,,0
Dublin,way/1022471493,POINT (-6.299542 53.389477),Riordan's,,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/1022471505,POINT (-6.299201 53.389532),The Full Shilling,,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/1022471506,POINT (-6.298854 53.38931),The Drake Inn,,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/1026167146,POINT (-6.286853 53.354254),Hynes',Prussia Street,79-80,D07 E1RD,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/1030106427,POINT (-6.265636 53.321812),Kodiak,Rathmines Road Lower,304,D06 W3Y1,Dublin,pub,,,,,,,,,,,@kodiak_rathmines,,,,,outside,,0
Dublin,way/1031727094,POINT (-6.248802 53.35304),Burke's Bar (Closed),Amiens Street,,,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/1074353199,POINT (-6.259501 53.361088),Juno,Dorset Street Lower,57-58,D01 V0Y8,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/1075891893,POINT (-6.274 53.35663),McGowan’s,Phibsborough Road,18,D07 A562,Dublin,pub,,,,various,,,https://www.mcgowans.ie/,+353 1 830 6606,info@mcgowans.ie,,,,,,,outside,,0
Dublin,way/1078043031,POINT (-6.25587 53.358421),The Hogan Stand,North Circular Road,514,,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/1080799552,POINT (-6.27921 53.342993),Love Tempo,Thomas Street,110,D08C2W7,Dublin,bar,,,,,,,https://www.lovetempo.ie/,,,,,,,,,,,0
Dublin,node/1082061533,POINT (-6.264885 53.34566),,Wellington Quay,23-24,,Dublin,bar,,,,,,,,,,,,,,,,,,0
Dublin,way/1084218455,POINT (-6.277876 53.349898),The Cobblestone,North King Street,77,D07 TP22,Dublin,pub,,,,,,,https://www.cobblestonepub.ie/,+35318721799,info@cobblestonepub.ie,https://www.facebook.com/thecobblestone,@cobblestonepubdublin,,Mo-Th 16:00-23:30; Fr-Sa 14:00-00:30; Su 13:00-23:00,yes,,no,,2
Dublin,way/1084223124,POINT (-6.257214 53.355016),Hill 16,Gardiner Street Middle,30,D01 PK61,Dublin,pub,,,,,,,,,,https://www.facebook.com/Hill-16-Pub-102711119773287,,,,,,,,0
Dublin,way/1084437112,POINT (-6.257015 53.359696),The Hideout,,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,way/1086239548,POINT (-6.24896 53.344206),The Lombard,Lombard Street East,1,,Dublin,bar,,,,,,,https://thelombard.ie/bar,,,,,,Mo-Th 09:00-23:30; Fr-Sa 09:30-01:30; Su 10:00-23:00,limited,yes,no,,0
Dublin,node/1146292428,POINT (-6.265301 53.341293),The Capitol Lounge,Aungier Street,1-2,D02 HF72,Dublin,bar,,,,,,,https://www.capitol.ie/,+353 1 4757166,,,,,,,,,,0
Dublin,node/1146292447,POINT (-6.265576 53.340259),Egans,Aungier Street,17-18,D02 XF38,Dublin,bar,,,,,,,https://www.egans.bar/,,,,,,,,,no,,0
Dublin,way/1218481438,POINT (-6.25756 53.345782),Doyle’s,College Street,8,D02 PX75,Dublin,pub,,,,various;guinness,,,https://www.doylesintown.com/,+353 1 671 0616,bookings@www.doylesintown.com,,,,"Mo 12:00-24:00, Tu-We 12:00-02:00, Th-Sa 12:00-02:30, Su 15:00-24:00",limited,,,,0
Dublin,node/1223267149,POINT (-6.238878 53.343386),Cafe Bar H,Grand Canal Square,1,,Dublin,bar,,,,,,,,+353 1 899 2216,info@cafeh.ie,,,,Mo-Sa 12:00-01:00; Su 17:00-01:00,yes,,,,0
Dublin,node/1260538148,POINT (-6.291006 53.342939),The Malt,James Street,27,D08 EP89,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/1300613610,POINT (-6.263915 53.343821),Dame Tavern,Dame Court,18,D02 P897,Dublin,pub,,,,,,,,,,https://www.facebook.com/guinnessheaven/,https://www.instagram.com/dametavern/,,,no,no,,,0
Dublin,node/1326700611,POINT (-6.283688 53.347095),The Mission,Ellis Street,32,,Dublin,pub,,,,,,,,+353 1 555 8820,,https://www.facebook.com/TheMissionDublin/,missionbardublin,,Th-Su 16:00-00:00,,,,,0
Dublin,node/1326745943,POINT (-6.263468 53.337404),Magic Glasses,Cuffe Street,,,Dublin,bar,,,,,,,,,,,,,,,,,,0
Dublin,node/1326745948,POINT (-6.268159 53.340834),The Dyflin Bar,Golden Lane,,,Dublin,bar,,,,,,,,+353 1 8982900,,,,,"Mo-Th 09:30-23:30, Fr-Sa 09:30-00:30, Su 11:00-23:00",yes,,,,0
Dublin,node/1332272327,POINT (-6.290046 53.348047),The Millennium,Parkgate Street,4-5,D08K259,Dublin,pub,,,,,,,,,,,,,,,,outside,,0
Dublin,node/1348370992,POINT (-6.261098 53.352516),Murray’s,O'Connell Street Upper,33-34,D01 E0W2,Dublin,pub,,,,,,,https://www.murraysbar.ie/,,,,,,,limited,,outside,,0
Dublin,node/1348371058,POINT (-6.258789 53.346576),Pillar Bar,Westmoreland Street,23-25,D02 XP95,Dublin,bar,,,,carlsberg;guinness;heineken,,,,,,https://www.facebook.com/Pillarbardublin/,https://www.instagram.com/pillarbardublin,,,yes,,,,0
Dublin,node/1349656251,POINT (-6.263712 53.357352),The Temple,Dorset Street Upper,71,D01 FK52,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/1361340484,POINT (-6.265003 53.335434),Porters,Camden Street Lower,16,D02 EA38,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/1373919801,POINT (-6.281082 53.343302),Swift,Thomas Street,131,D08 P8H3,Dublin,pub,,,,,,,,,,,@themagnetdublin,,,,,,,0
Dublin,node/1373977813,POINT (-6.27815 53.340664),Lynott’s,Meath Street,61-63,D08 P4V2,Dublin,pub,,,,trouble_brewing,,,,,,,lynotts_d8,,,,,,,0
Dublin,node/1373979474,POINT (-6.278088 53.339743),The Lamplighter,The Coombe,,,Dublin,pub,,,,,,,,,,,,,,no,,,,0
Dublin,node/1374467378,POINT (-6.275259 53.341782),Molloy's Off Licence,,,,,,,,,,,,,,,,,,Mo-Sa 10:30-22:00; Su 12:30-22:00,yes,,,,0
Dublin,node/1403120910,POINT (-6.277213 53.34274),Tom Kennedy’s,Thomas Street,65,D08 V0R1,Dublin,pub,,,,,,,,,,,,,,yes,,,,0
Dublin,node/1404763943,POINT (-6.278673 53.341684),The Lark Inn,Meath Street,80-81,D08 A2C7,Dublin,pub,,,,,,,,,,,,,,limited,,,,0
Dublin,node/1404772647,POINT (-6.280721 53.340064),The Pimlico Tavern,Pimlico,62,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/1416582578,POINT (-6.316822 53.340249),McDowell’s,Emmet Road,139,D08 V882,Dublin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/1423546555,POINT (-6.268964 53.3738),Tolka House,Glasnevin Hill,,D09 VH02,Glasnevin,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/1423559526,POINT (-6.263679 53.344328),Trinity Bar & Venue,Dame Street,46-49,D02 X466,Dublin,pub,,,,,,,https://trinitybarvenue.ie/,,,https://www.facebook.com/TrinityBarVenue/,https://www.instagram.com/trinitybar_venue/,,,,,,,0
Dublin,node/1423559556,POINT (-6.26599 53.345033),Bad Bob's,Essex Street East,35-37,D02 Y891,Dublin,pub,,,,,,,https://www.badbobs.ie/,+35316778860,bookings@badbobs.ie,,,,"Mo-Su,PH 00:00-02:00,10:00-24:00",yes,,,,0
Dublin,node/1426048610,POINT (-6.264096 53.33035),The Portobello Bar,Richmond Street South,33,D02 CF40,Dublin,pub,,,,,,,https://theportobellobar.com/,+353 1 475 2715,,,the_portobello_bar,,Mo-Sa 11:00-02:30; Su 12:00-02:00,,,outside,,0
Dublin,node/1426051344,POINT (-6.25838 53.326662),The Hill,Old Mountpleasant,1,D06 YT25,Ranelagh,pub,,,,,,,https://www.thehillpub.ie/,,thehill@murraypubgroup.com,https://www.facebook.com/TheHillRanelagh,@thehillranelagh,,,,,,,0
Dublin,node/1426100403,POINT (-6.288371 53.336481),Next Door Off Licence,,,,,,,,,,,,,,,,,,,,,,,0
Dublin,node/1426100409,POINT (-6.287695 53.336845),Morrissey's,,,,,pub,,,,,,,,,,,,,,yes,,,,0
Dublin,node/1431043154,POINT (-6.265117 53.345471),Fitzsimon's,Wellington Quay,21-22,D02 YK79,Dublin,bar,,,,,,,https://www.fitzsimonsbar.ie/,,,https://www.facebook.com/Fitzsimonsbar/,https://www.instagram.com/fitzsimonsbar/,,,no,,,,0
Dublin,node/1432780730,POINT (-6.183413 53.388262),Edenmore House,Edenmore Avenue,,,Raheny,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/1432780731,POINT (-6.180986 53.388899),The Concorde,Edenmore Avenue,,D05 A2A8,Raheny,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/1473508564,POINT (-6.278088 53.340571),Next Door,,,,,,,,,,,,,,,,,,,,,,,0
Dublin,node/1484713985,POINT (-6.276725 53.382084),Quarry House,Ballygall Road East,68,D11 TY32,Dublin,pub,,,,,,,,,,,,,Mo-Th 11:00-23:00; Fr-Sa 11:00-00:30; Su 12:00-23:00,,,,,0
Dublin,node/1484733482,POINT (-6.271221 53.389704),Autobahn Roadhouse,Glasnevin Avenue,,,,pub,,,,,,,,,,,,,,,,,,0
Dublin,node/1496722632,POINT (-6.265609 53.385324),The Slipper,Ballymun Road,125,D09 V275,Dublin,pub,,,,,,,,,,,,,"Mo-Sa 11:30-23:30, Su 12:30-23:00",,,isolated,,0
