id,@id,access,addr:city,addr:conscriptionnumber,addr:country,addr:floor,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:street,addr:streetnumber,addr:suburb,air_conditioning,alcohol,alt_name,amenity,amenity_1,area,area:ha,bar,bat,beer,beer_garden,bench,bicycle,bicycle_parking,bin,board_games,board_type,boundary,brand,brewery,building,building:flats,building:levels,building:part,building:ruian:type,bus,capacity,changing_table,charge,check_date,check_date:currency:XBT,check_date:diet:vegetarian,check_date:opening_hours,check_date:shelter,check_date:smoking,climbing,climbing:grade:uiaa,cocktails,contact:email,contact:facebook,contact:fax,contact:instagram,contact:mobile,contact:phone,contact:pinterest,contact:website,contact:youtube,covered,craft,created_by,cuisine,currency:XBT,cycleway:both,cycleway:left,delivery,description,description:cs,description:en,designation,dibavod:id,diet:meat,diet:vegan,diet:vegetarian,disused,disused:amenity,dog,drink,drink:absinthe,drink:beer,drink:cocktail,drink:craft_beer,drink:kofola,drink:mead,drink:whisky,drink:wine,drive_through,education,eea:cdda:parentiso,eea:cdda:sitecode,email,facebook,fax,fee,fixme,floating,food,foot,garden,healthcare,highchair,highway,image,indoor,indoor_seating,information,internet_access,internet_access:fee,internet_access:ipv6,internet_access:password,iucn_level,kids_area,landuse,lane_markings,lanes,language:menu:cs,language:menu:de,language:menu:en,language:menu:ru,layer,leisure,level,lgbtq,lit,live_music,loc_name,local_ref,man_made,maxheight,maxspeed,maxspeed:type,microbrewery,microbrewery:description,min_age,mobile,motor_vehicle,name,name:cs,name:de,name:en,name:en1,name:etymology:wikidata,name:fr,name:he,name:hu,name:prefix,name:ru,name:uk,name:zh,natural,note,official_name,old_addr:street,old_name,old_ref,oneway,oneway:bicycle,opening_date,opening_hours,opening_hours:covid19,opening_hours:kitchen,opening_hours:outdoor_seating,opening_hours:signed,operator,operator:wikidata,outdoor_seating,panoramax,parking:both,parking:left,parking:left:orientation,parking:right,parking:right:orientation,payment:app,payment:apple_pay,payment:card,payment:cards,payment:cash,payment:cash:CZK,payment:coins,payment:contactless,payment:credit_cards,payment:cryptocurrencies,payment:debit_cards,payment:description,payment:electronic_purses,payment:google_pay,payment:jcb,payment:lightning,payment:lightning:companion_app_url,payment:lightning:requires_companion_app,payment:lightning_contactless,payment:maestro,payment:mastercard,payment:mastercard_contactless,payment:mastercard_debit,payment:meal_voucher,payment:nfc,payment:notes,payment:onchain,payment:others,payment:qerko,payment:qerko:lightning,payment:qr_code,payment:visa,payment:visa_debit,payment:visa_electron,phone,post_office:brand,post_office:parcel_pickup,product,protect_class,protection_title,protection_title:en,public_transport,real_ale,ref,ref:PID,ref:ico,ref:ruian:addr,ref:ruian:building,ref:vatin,reservation,restaurant,reusable_packaging:offer,roof:colour,roof:levels,roof:material,roof:shape,room,rooms,seasonal,segregated,self_checkout,self_service,sells:beer,shelter,shop,short_name,sidewalk,sidewalk:both,sidewalk:left,sidewalk:left:surface,sidewalk:right,smokefree,smoking,smoothness,sorting_name,source,source:addr,source:loc,source:maxspeed,source:opening_hours,source:opening_hours:date,source:width,sport,stars,start_date,stroller,surface,survey:date,tabletop_games,tactile_paving,takeaway,theme,tobacco,toilets,toilets:access,toilets:disposal,toilets:fee,toilets:gender_segregated,toilets:menstrual_products,toilets:supervised,toilets:unisex,toilets:wheelchair,tourism,type,url,vehicle,vending,was:amenity,water,website,website:booking,website:cz,website:en,website:menu,wheelchair,wheelchair:description,width,wifi,wikidata,wikimedia_commons,wikimedia_commons:path,wikipedia,wine,zone:maxspeed,@geometry
node/3721365074,node/3721365074,,Praha,,,,,3,,15000,Bozděchova,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knoflík,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 14:00-02:00; Sa 15:00-02:00; Su 15:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3721365078,node/3721365078,,Praha,,,,,19,,15000,Nádražní,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Music bar Netopýr,,,,,,,,,,,,,,,,,,,,,,Mo-Su 19:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3721417004,node/3721417004,,Praha,,,,,7,,15000,Štefánikova,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anděl Music Club,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 18:00+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3721417007,node/3721417007,,Praha,,,,,25,,15000,Štefánikova,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uhelna Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3721417018,node/3721417018,,Praha,322,CZ,,,322/3,Smíchov,15000,Elišky Peškové,3,Praha 5,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V Koutku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:ruian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3721473738,node/3721473738,,Praha,,,,,16,,15000,Pavla Švandy ze Semčic,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Time 2 Café,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3721473744,node/3721473744,,Praha,,,,,5,,15000,Újezd,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le Mirage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3721473747,node/3721473747,,Praha,,,,,66,,15000,Zborovská,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vineyards,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 07:30-20:00; Sa 09:00-20:00; Su 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722035939,node/3722035939,,Praha 5,,,,,28,,15000,Jindřicha Plachty,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bar Coming soon,,,,,,,,,,,,,,,,,,,,,,,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722035941,node/3722035941,,Praha 5,,,,,12,,15000,Lidická,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brother's bar & cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722044208,node/3722044208,,Praha 5,,,,,125/2b,,16300,Na Chodbě,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@restauracesokol.cz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospůdka Sokol,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 10:00-00:00; Sa-Su 11:00-00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420235322836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.restauracesokol.cz/jidelni-a-napojovy-listek/,,,,https://www.restauracesokol.cz/jidelni-a-napojovy-listek/,,,,,,,,,,,
node/3722044212,node/3722044212,,Praha 5,,,,,27,,15000,Na Bělidle,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,Hells Bells,,,,,,,,,,,,,,,,,,,,,,"Mo 17:00-24:00; Tu-Su 00:00-03:00,17:00-24:00",,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.hellsbells.cz,,,,,no,,,,,,,,,,
node/3722044213,node/3722044213,,Praha 5,,,,,8,,15000,Zborovská,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinotéka U Lachtana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722044217,node/3722044217,,Praha 5,,,,,38,,15000,Na Bělidle,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pekelnej Bar,,,,,,,,,,,,,,,,,,,,,,"We,Th 20:00-03:00, Fr,Sa 20:00-04:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722044219,node/3722044219,,Praha 5,,,,,25,,15000,Na Bělidle,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinotéka Na Bělidle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722044222,node/3722044222,,Praha,297,CZ,,,297/36,Smíchov,15000,Na Bělidle,36,Praha 5,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/MejlaSportBar/,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pivnice u Mejly,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420 720 485 057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:ruian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.pivniceumejly.cz/,,,,,,,,,,,,,,,
node/3722734865,node/3722734865,,,,,,,,,,,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Café bar NoD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.nod.roxy.cz/cafe/,,,,,,,,,,,,,,,
node/3722734874,node/3722734874,,Praha 1,,,,,5,,11000,V Kolkovně,,,,,Steampunk Prague,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steampunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420 734 202 505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.steampunkprague.cz,,,,,,,,,,,,,,,
node/3722751367,node/3722751367,,Praha 1,,,,,37,,11000,Dlouhá,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Druhé patro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722751368,node/3722751368,,Praha 1,,,,,1,,11000,Masná,,,,,M1 Lounge Bar,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M1 Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420 227 195 235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.m1lounge.com/,,,,,no,,,,,,,,,,
node/3722751371,node/3722751371,,Praha,,,,,15,,11000,Haštalská,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orange Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722785856,node/3722785856,,Praha 1,,,,,39,,110 00,Dlouhá,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinotéka U Mouřenína,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 11:00-22:00; Su 15:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+420 601 666 650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://vinotekaumourenina.cz/,,,,,no,,,,,,,,,,
node/3722785859,node/3722785859,,Praha 1,,,,,16,,11000,Rybná,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atelier club,,,,,,,,,,,,,,,,,,,,,,"Mo-Su,PH 00:00-00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722785860,node/3722785860,,Praha 1,,,,,17,,11000,Rybná,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Repete,,,,,,,,,,,,,,,,,,,,,,"Mo-Th 17:00-02:30, Fr,Sa 17:00-03:30, Su 18:00-02:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722785862,node/3722785862,,Praha,729,CZ,,,729/37,Staré Město,11000,Dlouhá,37,Praha 1,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Sport-bar-pohoda-166248760074839/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sport bar Pohoda,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 10:00-22:00; Su 10:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:ruian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722785863,node/3722785863,,Praha,686,CZ,,,686/20,Staré Město,11000,Masná,20,Praha 1,,,Cafe Bar U Lucerny,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bauman Café - Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuzk:ruian,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.baumanbakery.cz/,,,,,,,,,,,,,,,
node/3722785867,node/3722785867,,Praha 1,,,,,35,,11000,Dlouhá,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Casa del Habano,,,,,,,,,,,,,,,,,,,,,,Mo-Sa 11:00-22:00; Su 11:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.lacasadelhabano.cz/en/,,,,,,,,,,,,,,,
node/3722825071,node/3722825071,,Praha,,,,,68a,,12000,Bělehradská,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,steak;burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,irish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3722825073,node/3722825073,,Praha,,,,,28,,12000,Bělehradská,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinotéka Bacco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3724799386,node/3724799386,,Praha,,,,,57,,12000,Lublaňská,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,
node/3724799387,node/3724799387,,Praha 2,,,,,46,,12000,Lublaňská,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U Nemožných,,,,,,,,,,,,,,,,,,,,,,Mo-Su 17:00-01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3724799388,node/3724799388,,Praha,,,,,122,,12000,Bělehradská,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NERD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3724806184,node/3724806184,,Praha,,,,,12,,12000,Mikovcova,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Placebo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3724861527,node/3724861527,,Praha,,,,,9,,12000,Vocelova,,,,,,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
